timestamp_ns,cpu_usage_usec,memory_current_bytes,memory_peak_bytes,pids_current,load1,load5,load15,disk_avail_bytes
1786817195844666904,133983319233,52247818240,52408246272,470,12.71,14.95,15.21,175261548544
1786817197890787258,134004306062,52263809024,52408246272,470,12.71,14.95,15.21,175259287552
1786817199940351970,134025958969,52230684672,52408246272,470,12.71,14.95,15.21,175257247744
1786817201987382549,134046777992,52264878080,52408246272,470,12.66,14.91,15.19,175255695360
1786817204061160293,134068725320,52291170304,52408246272,470,12.66,14.91,15.19,175253630976
1786817206100924254,134089707138,52254765056,52408246272,470,12.44,14.82,15.16,175251869696
1786817208161001431,134111536643,52282777600,52408246272,470,12.44,14.82,15.16,175249850368
1786817210205827774,134133301909,52250607616,52408246272,470,12.09,14.71,15.12,175247794176
1786817212255376829,134154029319,52308070400,52408246272,470,12.09,14.71,15.12,175246254080
1786817214306935825,134175779013,52259377152,52408246272,470,12.09,14.71,15.12,175244386304
1786817216350248456,134196784544,52283482112,52408246272,470,12.00,14.65,15.10,175242100736
1786817218400143144,134218717241,52368883712,52408246272,470,12.00,14.65,15.10,175239204864
1786817220448493611,134240988027,52306399232,52408246272,470,12.32,14.67,15.11,175236923392
1786817222511054319,134262063380,52344860672,52408246272,470,12.32,14.67,15.11,175234670592
1786817224556980178,134283786994,52300214272,52408246272,470,12.32,14.67,15.11,175232143360
1786817226607395810,134304645730,52345401344,52408246272,470,13.66,14.91,15.18,175230435328
1786817228647966340,134326378155,52337958912,52408246272,470,13.66,14.91,15.18,175228411904
1786817230707144842,134347726508,52366925824,52408246272,470,14.33,15.03,15.22,175226507264
1786817232748016278,134369616698,52320256000,52408246272,470,14.33,15.03,15.22,175225548800
1786817234797666984,134390240769,52397662208,52422373376,470,14.33,15.03,15.22,175222706176
1786817236838241622,134412299388,52324610048,52422373376,470,14.46,15.04,15.22,175221514240
1786817238880438621,134433091251,52358623232,52424663040,470,14.46,15.04,15.22,175218950144
1786817240920284478,134455203121,52358651904,52424663040,470,14.74,15.09,15.24,175216287744
1786817242955988415,134476455271,52343496704,52434243584,470,14.74,15.09,15.24,175214780416
1786817245019211424,134497307186,52345835520,52450144256,470,14.74,15.09,15.24,175213604864
1786817247116204020,134518245750,52360171520,52456198144,470,15.97,15.34,15.32,175211757568
1786817249162015334,134540411763,52395171840,52456198144,470,15.97,15.34,15.32,175208452096
1786817251208304236,134562350339,52371943424,52456198144,470,15.81,15.32,15.31,175207092224
1786817253268401355,134583109804,52385120256,52456198144,470,15.81,15.32,15.31,175206096896
1786817255336183657,134605567813,52410576896,52456198144,470,15.50,15.26,15.29,175204528128
1786817257390707944,134627469848,52431077376,52484710400,470,15.50,15.26,15.29,175202844672
1786817259436570240,134648482126,52443942912,52489703424,470,15.50,15.26,15.29,175201296384
1786817261482460076,134670842588,52504002560,52511338496,470,15.30,15.23,15.28,175199232000
1786817263539847294,134692041869,52438130688,52511649792,470,15.30,15.23,15.28,175197618176
1786817265613381879,134713717556,52432478208,52511649792,470,15.04,15.17,15.26,175196393472
1786817267657662484,134737029288,52417032192,52511649792,470,15.04,15.17,15.26,175195521024
1786817269706866358,134757903677,52420333568,52511649792,470,15.04,15.17,15.26,175191474176
1786817271760968932,134780751344,52424044544,52534267904,470,14.63,15.09,15.23,175189819392
1786817273819065617,134800956943,52435308544,52534267904,470,14.63,15.09,15.23,175189135360
1786817275865134027,134823698474,52477009920,52534267904,470,14.18,14.98,15.20,175188299776
1786817277928363030,134846207240,52495056896,52534267904,470,14.18,14.98,15.20,175186923520
1786817279994585472,134868662209,52496887808,52539600896,470,14.18,14.98,15.20,175185932288
1786817282042430918,134890201444,52473700352,52539600896,470,14.41,15.02,15.21,175184371712
1786817284088121549,134911837910,52513243136,52571168768,470,14.41,15.02,15.21,175182446592
1786817286131813979,134933419081,52505681920,52571168768,470,14.94,15.12,15.24,175180570624
1786817288193310332,134955540088,52486926336,52571168768,470,14.94,15.12,15.24,175179362304
1786817290248850510,134977535862,52543516672,52571168768,470,14.54,15.03,15.21,175177969664
1786817292294797823,134998528686,52494512128,52571168768,470,14.54,15.03,15.21,175176454144
1786817294350804202,135021774955,52526534656,52571168768,470,14.54,15.03,15.21,175175024640
1786817296398697238,135043503910,52519518208,52571168768,470,15.70,15.26,15.29,175174057984
1786817298442081960,135065614192,52503670784,52571168768,470,15.70,15.26,15.29,175174131712
1786817300519724827,135088722710,52506693632,52586569728,470,15.64,15.26,15.28,175172726784
1786817302575338806,135111051682,52582825984,52589793280,470,15.64,15.26,15.28,175169957888
1786817304629986012,135132165114,52556599296,52594786304,470,15.64,15.26,15.28,175169937408
1786817306706884830,135155310243,52542042112,52594786304,470,17.91,15.74,15.44,175167422464
1786817308754185892,135175363842,52580823040,52635725824,470,17.91,15.74,15.44,175166017536
1786817310801813374,135199269942,52545220608,52635725824,470,19.76,16.16,15.58,175165894656
1786817312850670334,135219439173,52547956736,52635725824,470,19.76,16.16,15.58,175161843712
1786817314898755007,135242382109,52547452928,52635725824,470,19.76,16.16,15.58,175160725504
1786817316953747350,135264565094,52574658560,52635725824,470,19.54,16.17,15.58,175159435264
1786817319012951932,135286292325,52575858688,52635725824,470,19.54,16.17,15.58,175157030912
1786817321070941184,135309662323,52559683584,52635725824,470,18.78,16.07,15.55,175156355072
1786817323124958460,135329441079,52582834176,52635725824,470,18.78,16.07,15.55,175154941952
1786817325180046446,135352072648,52570583040,52635725824,470,18.07,15.97,15.52,175153618944
1786817327228093703,135374559698,52628480000,52635725824,470,18.07,15.97,15.52,175152193536
1786817329273475801,135396405432,52616093696,52653932544,470,18.07,15.97,15.52,175150243840
1786817331316165690,135418001674,52566376448,52653932544,470,19.11,16.22,15.61,175148486656
1786817333362014577,135440085504,52592050176,52653932544,470,19.11,16.22,15.61,175146450944
1786817335442965179,135462732435,52587094016,52653932544,470,19.42,16.33,15.65,175144710144
1786817337504495044,135485239519,52589035520,52686176256,470,19.42,16.33,15.65,175144144896
1786817339588458716,135507118412,52600487936,52686176256,470,19.42,16.33,15.65,175140769792
1786817341637410759,135529391789,52573999104,52686176256,470,18.59,16.21,15.61,175140024320
1786817343720492011,135551752540,52599975936,52686176256,470,18.59,16.21,15.61,175137705984
1786817345795968813,135573609996,52580823040,52686176256,470,17.66,16.06,15.56,175136292864
1786817347875534912,135596709331,52555980800,52686176256,470,17.66,16.06,15.56,175133536256
1786817349923937961,135617554116,52583813120,52686176256,470,17.66,16.06,15.56,175131545600
1786817351973789729,135639140642,52636389376,52686176256,470,17.61,16.07,15.57,175129841664
1786817354060134435,135661869921,52562628608,52686176256,470,17.61,16.07,15.57,175126216704
1786817356105593027,135682141642,52620394496,52686176256,470,16.84,15.94,15.53,175125086208
1786817358145436840,135705161161,52598038528,52686176256,470,16.84,15.94,15.53,175121809408
1786817360198245226,135726471323,52591243264,52686176256,470,17.17,16.02,15.56,175120433152
1786817362252393748,135748059886,52599803904,52686176256,470,17.17,16.02,15.56,175118639104
1786817364299940533,135769341713,52612292608,52686176256,470,17.17,16.02,15.56,175116226560
1786817366341272369,135791534062,52636266496,52686176256,470,17.24,16.05,15.57,175113388032
1786817368391529540,135813424375,52606402560,52686176256,470,17.24,16.05,15.57,175112220672
1786817370433924552,135835027446,52659625984,52686176256,470,16.74,15.97,15.55,175109070848
1786817372472771282,135856773546,52609888256,52715651072,470,16.74,15.97,15.55,175108169728
1786817374523957360,135879309454,52636020736,52715651072,470,16.74,15.97,15.55,175106240512
1786817376574766241,135900525390,52623978496,52715651072,470,16.36,15.90,15.53,175103533056
1786817378621260367,135923338607,52549668864,52715651072,470,16.36,15.90,15.53,175102722048
1786817380682900501,135944991077,52639891456,52715651072,470,16.97,16.04,15.58,175100198912
1786817382724426155,135967451826,52615737344,52715651072,470,16.97,16.04,15.58,175098601472
1786817384771893841,135989932725,52582232064,52715651072,470,16.97,16.04,15.58,175096315904
1786817386858464669,136011707696,52574724096,52715651072,470,16.57,15.97,15.56,175094382592
1786817388975466145,136034690382,52583100416,52715651072,470,16.57,15.97,15.56,175092412416
1786817391024273690,136056550366,52578897920,52715651072,470,15.88,15.84,15.52,175091204096
1786817393076539032,136078710176,52599545856,52715651072,470,15.88,15.84,15.52,175088029696
1786817395124219311,136101463919,52595703808,52715651072,470,15.65,15.79,15.50,175087304704
1786817397171608193,136123390817,52705587200,52715651072,470,15.65,15.79,15.50,175085498368
1786817399217096872,136145720438,52628971520,52715651072,470,15.65,15.79,15.50,175083495424
1786817401268306116,136166810043,52622254080,52715651072,470,15.36,15.73,15.48,175081406464
1786817403343828808,136188996308,52628897792,52715651072,470,15.36,15.73,15.48,175079608320
1786817405408256386,136211798139,52625780736,52715651072,470,16.85,16.03,15.58,175077982208
1786817407459186751,136233815713,52648026112,52715651072,470,16.85,16.03,15.58,175077257216
1786817409535067754,136256481521,52681490432,52723859456,470,16.85,16.03,15.58,175076315136
1786817411582193132,136277788908,52704546816,52723859456,470,17.19,16.11,15.61,175073751040
1786817413627439186,136299779363,52707303424,52723859456,470,17.19,16.11,15.61,175073099776
1786817415667504643,136322067875,52661739520,52723859456,470,16.85,16.06,15.60,175071539200
1786817417722414362,136341199666,52658937856,52740501504,470,16.85,16.06,15.60,175070064640
1786817419766614842,136364283177,52680445952,52740501504,470,16.85,16.06,15.60,175069040640
1786817421815234388,136383894756,52621066240,52740501504,470,16.22,15.95,15.56,175066869760
1786817423872519029,136406546398,52622049280,52740501504,470,16.22,15.95,15.56,175065542656
1786817425919191803,136427359295,52649746432,52740501504,470,15.56,15.81,15.52,175063568384
1786817427968923043,136447664092,52664389632,52740501504,470,15.56,15.81,15.52,175061639168
1786817430012902621,136469899307,52640755712,52740501504,470,15.56,15.81,15.52,175060488192
1786817432063176774,136490205749,52643229696,52766085120,470,14.88,15.67,15.47,175058087936
1786817434106463049,136511299420,52645404672,52766085120,470,14.88,15.67,15.47,175057391616
1786817436170105848,136533303898,52662726656,52766085120,470,14.97,15.67,15.48,175055155200
1786817438212867807,136554242575,52695171072,52766085120,470,14.97,15.67,15.48,175053393920
1786817440282606298,136576179182,52648230912,52766085120,470,14.49,15.56,15.44,175051239424
1786817442335960288,136596810972,52673060864,52766085120,470,14.49,15.56,15.44,175049027584
1786817444383688352,136619346743,52702584832,52766085120,470,14.49,15.56,15.44,175048974336
1786817446436407839,136639849871,52713402368,52766085120,470,14.05,15.45,15.41,175046565888
1786817448488634187,136661177551,52721426432,52771971072,470,14.05,15.45,15.41,175045963776
1786817450532928660,136682678736,52707123200,52773404672,470,14.04,15.43,15.40,175043706880
1786817452568821352,136703102970,52698312704,52782493696,470,14.04,15.43,15.40,175042129920
1786817454606571579,136724465732,52675407872,52782493696,470,14.04,15.43,15.40,175041089536
1786817456647303105,136745005334,52698935296,52782493696,470,13.40,15.27,15.35,175038468096
1786817458686207393,136766307447,52675334144,52782493696,470,13.40,15.27,15.35,175036616704
1786817460731452321,136786732733,52693499904,52782493696,470,13.85,15.33,15.37,175035514880
1786817462785464678,136807270395,52745728000,52782493696,470,13.85,15.33,15.37,175033417728
1786817464834260758,136829105361,52698566656,52782493696,470,13.85,15.33,15.37,175032393728
1786817466888257073,136849755244,52698198016,52848803840,470,13.86,15.31,15.36,175030382592
1786817468937506263,136871011472,52773924864,52848803840,470,13.86,15.31,15.36,175029772288
1786817470988247371,136892433332,52693716992,52848803840,470,13.47,15.21,15.33,175026794496
1786817473031815980,136912824494,52675297280,52848803840,470,13.47,15.21,15.33,175024644096
1786817475105919922,136934149218,52688183296,52848803840,470,14.95,15.48,15.42,175023730688
1786817477151191433,136954773623,52684906496,52848803840,470,14.95,15.48,15.42,175021277184
1786817479200961770,136976322284,52720021504,52848803840,470,14.95,15.48,15.42,175019155456
1786817481244315730,136997193260,52753715200,52848803840,470,15.20,15.53,15.43,175017758720
1786817483280012579,137018469077,52728721408,52848803840,470,15.20,15.53,15.43,175015546880
1786817485337956483,137039854526,52735221760,52848803840,470,15.02,15.48,15.42,175014256640
1786817487416701562,137060411585,52744282112,52848803840,470,15.02,15.48,15.42,175012347904
1786817489490335352,137082091930,52812578816,52848803840,470,15.02,15.48,15.42,175010938880
1786817491529764718,137103453911,52853338112,52885868544,470,15.02,15.48,15.42,175008870400
1786817493577486670,137126097238,52805849088,52909330432,470,15.02,15.48,15.42,175007252480
1786817495626342263,137146536961,52812001280,52909330432,470,14.46,15.35,15.38,175005343744
1786817497678204682,137169245449,52888375296,52909330432,470,14.46,15.35,15.38,175003750400
1786817499725198097,137189869435,52864225280,52909330432,470,14.46,15.35,15.38,175001841664
1786817501797852914,137213728002,52849496064,52909330432,470,14.18,15.28,15.35,174998929408
1786817503883983771,137235754052,52852891648,52909330432,470,14.18,15.28,15.35,174997716992
1786817505946500053,137258514956,52882382848,52919197696,470,14.09,15.24,15.34,174996377600
1786817507991930097,137281348700,52906000384,52929331200,470,14.09,15.24,15.34,174994751488
1786817510037531221,137303828690,52861444096,52929331200,470,14.09,15.24,15.34,174993432576
1786817512092922949,137325656564,52867817472,52929331200,470,14.80,15.37,15.38,174991568896
1786817514154192156,137348029971,52877611008,52929331200,470,14.80,15.37,15.38,174989717504
1786817516206413662,137370051553,52813639680,52929331200,470,14.82,15.36,15.38,174989021184
1786817518264470017,137389746503,52867973120,52929331200,470,14.82,15.36,15.38,174985945088
1786817520343608468,137413435162,52833665024,52929331200,470,14.91,15.37,15.38,174983507968
